county_name,crime rate per 100000,Murder rate per 100000,Rape rate per 100000,Robbery rate per 100000,Aggrevated Assault rate per 100000,Burglery rate per 100000,Larceny rate per 100000,Motor Vehicle Theft rate per 100000,Arson rate per 100000
"Floyd County, IA",186.4280388,0,24.85707184,6.214267959,155.356699,242.3564504,832.7119065,49.71414367,12.42853592
"Coos County, OR",186.2496387,1.605600334,8.02800167,24.08400501,150.9264314,658.2961369,2462.990912,141.2928294,6.422401336
"Menard County, TX",186.2197393,0,0,0,186.2197393,93.10986965,0,0,46.55493482
"Gooding County, ID",185.6763926,0,33.15649867,6.631299735,145.8885942,881.9628647,689.6551724,79.57559682,19.8938992
"McIntosh County, OK",185.4291709,4.879715025,43.91743522,4.879715025,131.7523057,614.8440931,1376.079637,170.7900259,14.63914507
"Montcalm County, MI",185.4052769,1.584660486,60.21709849,11.09262341,112.5108945,537.1999049,1465.81095,63.38641946,15.84660486
"Lafourche Parish, LA",185.2976601,4.11772578,2.05886289,31.9123748,147.2086966,720.6020115,1734.591985,79.26622127,2.05886289
"Carroll County, NH",185.2670583,0,37.89553464,25.26368976,122.1078338,526.32687,1701.088444,94.73883661,21.0530748
"Placer County, CA",185.130231,0.544500679,13.61251698,38.11504755,132.8581657,435.8727938,1278.487595,157.3606963,10.07326257
"Norfolk County, MA",185.0823347,0.581562717,13.66672385,40.7093902,130.124658,313.3169139,1019.188662,67.46127519,5.670236492
"Box Elder County, UT",185.0612277,0,33.4685199,13.78115525,137.8115525,370.1224554,1848.643541,72.8432492,17.71862818
"Coryell County, TX",185.0587988,3.937421252,18.37463251,32.81184376,129.9349013,521.052079,1074.916002,27.56194876,27.56194876
"St. Tammany Parish, LA",184.8695803,3.713897818,14.85559127,16.09355721,150.206534,413.8932791,1600.68996,93.67275608,5.777174384
"Montgomery County, MD",184.719434,1.377035184,10.42612354,86.35977798,86.55649729,264.5874747,1345.461735,105.5399109,23.50795779
"Sandusky County, OH",184.6983261,0,8.319744417,26.62318214,149.7553995,587.3739559,1906.88542,43.26267097,1.663948883
"Taos County, NM",184.6526411,6.054184955,18.16255487,21.18964734,139.246254,517.6328137,1023.157257,15.13546239,3.027092478
"Mecklenburg County, VA",184.560555,0,31.82078534,38.1849424,114.5548272,719.1497486,1470.120283,124.1010628,44.54909947
"Valdez-Cordova Census Area, AK",184.3695585,0,0,0,184.3695585,112.6702858,1382.771689,102.4275325,0
"Henry County, GA",184.248418,2.368231594,18.47220643,58.25849721,105.1494828,762.096927,1868.534728,210.2989656,7.578341101
"Cameron County, PA",184.1997544,0,81.86655751,40.93327876,61.39991813,920.998772,1064.265248,40.93327876,40.93327876
"Lee County, NC",184.1834534,6.637241562,8.296551953,64.71310523,104.5365546,693.5917433,1594.597285,137.7227624,11.61517273
"Cherokee County, IA",184.1774801,0,16.74340728,0,167.4340728,234.407702,619.5060695,41.85851821,8.371703642
"Lincoln County, CO",184.1620626,0,0,0,165.7458564,220.9944751,902.3941068,73.66482505,0
"Perquimans County, NC",183.810014,14.70480112,14.70480112,51.46680391,102.9336078,874.9356665,742.5924564,58.81920447,7.352400559
"Stafford County, KS",183.5283322,0,22.94104152,0,160.5872907,619.4081211,848.8185364,114.7052076,22.94104152
"Adams County, NE",183.4862385,0,75.92534008,31.63555837,75.92534008,620.056944,2562.480228,139.1964568,6.327111674
"Lampasas County, TX",182.9690436,0,54.39620216,9.890218574,118.6826229,430.224508,1498.368114,24.72554643,24.72554643
"Bee County, TX",182.9324065,6.097746883,9.146620324,15.24436721,152.4436721,250.0076222,826.2447026,73.17296259,6.097746883
"Routt County, CO",182.8775571,4.252966444,34.02373155,17.01186578,127.5889933,233.9131544,1258.878067,110.5771275,12.75889933
"Scott County, AR",182.6484018,0,36.52968037,9.132420091,136.9863014,1077.625571,1926.940639,118.7214612,9.132420091
"Carroll County, MD",182.6167912,1.790360698,11.33895109,28.04898427,141.4384951,411.7829605,1165.524814,50.13009954,10.74216419
"Beauregard Parish, LA",182.4867974,0,8.294854425,5.52990295,168.66204,118.8929134,406.4478668,0,0
"Whiteside County, IL",182.4278541,0,41.69779523,13.89926508,126.8307938,430.8772174,1961.533784,71.23373352,1.737408135
"Ward County, ND",182.3797617,0,36.77011325,8.82482718,136.7848213,186.7921753,1056.037653,172.08413,10.29563171
"Sevier County, UT",182.2367159,0,43.16132745,4.79570305,134.2796854,388.4519471,2158.066373,163.0539037,14.38710915
"Fairbanks North Star Borough, AK",182.2055837,2.986976781,28.87410889,38.83069816,111.5137998,147.3575212,1277.430403,117.4877534,4.978294635
"Alpena County, MI",182.1869307,3.437489258,41.24987109,3.437489258,134.0620811,429.6861572,1474.682892,24.0624248,17.18744629
"La Plata County, CO",182.0433901,3.753471962,16.89062383,15.01388785,148.2621425,277.7569252,1214.24818,63.80902335,13.13715187
"Nassau County, NY",182.0069726,2.070782297,5.324868764,80.68655308,93.92476848,203.6762302,976.2259401,74.25233666,6.656085955
"Union County, IL",181.9939715,5.687311608,0,0,176.3066598,227.4924643,1091.963829,28.43655804,0
"Lake County, OH",181.8521951,0.435053098,23.4928673,44.37541602,113.5488586,277.1288236,1389.559596,57.42700897,8.266008866
"Otero County, CO",181.7890178,0,37.42715072,16.04020745,128.3216596,523.9801101,1085.387371,53.46735818,10.69347164
"Jefferson County, NY",181.58388,0.836792074,11.71508903,20.91980185,147.275405,388.2715223,1758.100147,129.7027715,15.8990494
"Lycoming County, PA",181.5783613,1.713003409,23.12554602,69.37663806,87.36317385,441.0983778,1648.765781,66.80713295,21.41254261
"Mountrail County, ND",181.3139932,42.66211604,0,0,138.6518771,266.6382253,831.9112628,287.9692833,42.66211604
"Walworth County, SD",181.0282404,0,36.20564808,18.10282404,126.7197683,181.0282404,1212.889211,108.6169442,0
"Marshall County, IL",181.0252613,0,16.45684193,8.228420966,156.3399984,394.9642064,452.5631531,16.45684193,16.45684193
"Mohave County, AZ",180.7614638,5.910456583,15.26867951,28.07466877,131.507659,881.6431069,2384.869231,218.6868936,9.850760971
"Menominee County, MI",180.7406162,0,58.84578202,8.406540288,113.4882939,664.1166828,1593.039385,50.43924173,4.203270144
"Upson County, GA",180.6820748,3.764209892,22.58525935,60.22735828,94.10524731,1012.572461,2322.517504,75.28419785,3.764209892
"Hamilton County, TX",180.5054152,0,24.06738869,24.06738869,132.3706378,709.9879663,709.9879663,60.16847172,12.03369434
"Phillips County, KS",180.5054152,0,0,0,180.5054152,126.3537906,306.8592058,18.05054152,0
"Clay County, TN",180.0874711,0,0,0,180.0874711,540.2624132,591.7159763,128.6339079,0
"Morgan County, GA",179.9673809,0,16.87194196,50.61582588,112.4796131,584.893988,1574.714583,140.5995163,22.49592261
"Stanly County, NC",179.7641626,0,18.14133751,36.28267502,125.3401501,885.6271131,1532.118413,84.10983755,28.03661252
"Rogers County, OK",179.6864472,0,35.93728943,12.35344324,131.3957145,351.5116122,836.6650195,117.9192309,17.96864471
"Teton County, WY",179.6299623,0,17.96299623,4.490749057,157.176217,125.7409736,911.6220586,26.94449434,0
"Johnston County, NC",179.2467143,0,15.73325392,30.34270398,133.1707564,847.3481039,1450.830772,85.97099462,5.057117331
"Burke County, NC",179.2034906,3.339195477,7.791456112,44.52260635,123.5502326,1049.620445,1467.019879,105.7411901,5.565325794
"Macoupin County, IL",179.1808874,0,14.93174061,2.133105802,162.116041,300.7679181,970.5631399,34.12969283,12.79863481
"Cayuga County, NY",178.6680423,1.25822565,16.35693345,27.6809643,133.3719189,383.7588233,1643.242699,57.87837991,18.87338475
"Kimble County, TX",178.5315778,0,0,22.31644722,156.2151306,513.2782861,981.9236778,44.63289444,0
"Sevier County, AR",178.5097317,0,23.03351376,5.758378441,149.7178395,708.2805482,1572.037314,86.37567661,5.758378441
"McIntosh County, GA",178.4821875,7.139287499,0,28.55715,142.78575,1042.335975,1649.175412,164.2036125,0
"Alamosa County, CO",178.4285978,0,18.45813081,18.45813081,135.3596259,319.940934,1390.512521,92.29065403,18.45813081
"Gage County, NE",178.3754116,0,41.16355653,9.147457007,128.0643981,631.1745335,2049.03037,68.60592755,4.573728503
"Webster County, MO",178.2482312,10.96912192,2.74228048,8.226841441,156.3099874,622.4976691,1280.644984,139.8563045,32.90736577
"Douglas County, MO",177.5804661,0,7.39918609,7.39918609,162.782094,436.5519793,1117.2771,81.39104698,36.99593045
"Barbour County, AL",177.2787709,0,14.77323091,29.54646181,132.9590782,332.3976954,1336.977397,77.55946225,0
"Henrico County, VA",177.0183704,4.394073023,6.591109535,70.93289309,95.10029472,369.102134,1984.237832,120.5231458,17.89015445
"Unicoi County, TN",176.9715739,0,0,5.530361686,171.4412123,326.2913395,1786.306824,127.1983188,16.59108506
"Montrose County, CO",176.8476899,4.912435831,9.824871663,7.368653747,154.7417287,498.6122369,1670.228183,115.442242,12.28108958
"Shelby County, AL",176.8047801,3.91811147,18.61102948,30.85512783,123.4205113,401.6064257,1523.165834,99.42207856,3.91811147
"Monmouth County, NJ",176.5998806,1.746941265,13.65790443,58.12550026,103.0695346,405.9256248,1461.395774,55.90212047,6.511326532
"Staunton city, VA",176.5913758,0,32.85420945,45.17453799,98.56262834,250.513347,1905.544148,36.96098563,20.5338809
"Rutland County, VT",176.5035796,3.299132328,14.84609548,29.69219095,128.6661608,960.0475075,2594.767576,85.77744053,23.0939263
"Cass County, IA",176.4965436,0,7.35402265,0,169.142521,610.38388,845.7126048,73.5402265,22.06206795
"Delaware County, OK",176.4265171,2.416801605,12.08400802,0,161.9257075,398.7722648,1065.809508,116.006477,9.667206419
"La Salle County, TX",176.4147103,0,0,13.57036233,162.8443479,176.4147103,393.5405075,13.57036233,40.71108699
"Neshoba County, MS",176.2293693,0,13.55610533,37.27928966,125.3939743,488.0197919,555.8003186,37.27928966,0
"Henderson County, NC",176.1913456,5.477451159,25.56143874,27.3872558,117.7651999,719.3719189,1461.566551,146.9782728,2.73872558
"Comanche County, TX",176.1726492,0,14.6810541,7.34052705,154.151068,550.5395287,1504.808045,73.4052705,7.34052705
"Taliaferro County, GA",176.1597181,0,0,0,176.1597181,1409.277745,1644.157369,352.3194363,0
"Montgomery County, KY",176.1403251,0,22.01754064,69.72221203,80.73098235,1332.061209,2275.145866,165.1315548,11.00877032
"Fulton County, IL",176.0854014,0,38.51868156,13.75667199,123.8100479,407.1974908,1243.603148,44.02135035,5.502668794
"Davie County, NC",175.6750253,2.406507195,19.25205756,26.47157915,127.5448814,741.2042162,1492.034461,79.41473745,7.219521586
"Fayette County, IA",175.5926251,0,9.755145839,0,165.8374793,317.0422398,638.9620525,78.04116672,63.40844796
"Coleman County, TX",175.5823481,0,0,23.41097975,152.1713684,1580.241133,1510.008194,105.3494089,11.70548987
"Dallas County, MO",175.3855458,0,42.33444209,0,133.0511037,713.6377381,1536.13547,78.62110674,0
"Audrain County, MO",175.3633919,0,23.38178559,15.58785706,136.3937493,409.1812478,1441.876778,35.07267838,19.48482132
"Washington County, MO",174.7973939,3.972668044,7.945336088,7.945336088,154.9340537,564.1188622,1573.176545,174.7973939,23.83600826
"Noble County, OK",174.7335314,0,34.94670627,0,139.7868251,454.3071815,1048.401188,113.5767954,26.2100297
"Grand Traverse County, MI",174.4696456,0,71.1213842,10.00144465,93.34681676,252.2586596,954.5823286,47.78468001,5.556358141
"Kosciusko County, IN",174.4417224,2.565319446,12.82659723,7.695958339,152.6365071,229.5960905,1260.854508,64.13298616,8.978618062
"Eaton County, MI",174.4379223,0.92295197,40.60988666,33.2262709,100.6017647,379.3332595,1379.813195,58.14597408,16.61313545
"Hopkins County, TX",174.3286939,0,11.24701251,8.435259384,154.646422,292.4223253,649.5149726,61.85856882,2.811753128
"Palo Alto County, IA",174.1970604,0,10.88731628,0,163.3097441,577.0277627,424.6053348,76.21121394,21.77463255
"Guernsey County, OH",174.0841659,7.568876779,22.70663034,40.36734282,103.441316,721.5662529,1372.489656,83.25764457,10.0918357
"Wheeler County, TX",173.882803,0,17.3882803,0,156.4945227,243.4359242,956.3554164,17.3882803,34.7765606
"Millard County, UT",173.748223,0,31.59058601,0,142.157637,410.6776181,1563.734007,71.07881851,0
"Oneida County, WI",173.7229959,0,16.81190283,0,156.9110931,414.6936031,1527.081173,53.23769229,2.801983805
"Columbia County, WA",173.6111111,24.8015873,49.6031746,0,99.20634921,1165.674603,2876.984127,49.6031746,0
"Christian County, MO",173.0552912,0,9.888873781,11.124983,152.0414344,385.6660775,1234.873113,92.7081917,1.236109223
"Bulloch County, GA",172.7188474,5.616873087,32.29702025,85.65731457,49.14763951,721.7681916,2436.318701,127.7838627,2.808436543
"Iowa County, WI",172.638848,0,33.68562887,8.421407217,130.5318119,261.0636237,774.769464,58.94985052,4.210703609
"Towner County, ND",172.6370306,0,43.15925766,0,129.477773,431.5925766,1122.140699,172.6370306,0
"Hall County, GA",172.5745027,3.728461477,19.17494474,51.13318597,98.53791046,491.6242776,1639.457775,172.5745026,11.71802178
"Wise County, VA",172.4605189,9.854886792,29.56466038,29.56466038,103.4763113,578.974599,1485.624184,91.15770283,17.24605189
"Fayette County, IL",172.2574796,0,45.33091568,0,126.9265639,412.5113327,1128.739801,40.79782412,4.533091568
"Jersey County, IL",172.2538757,0,66.25149066,0,106.0023851,353.3412835,1422.198666,26.50059626,8.833532088
"Kandiyohi County, MN",172.1292148,0,56.59042679,18.8634756,96.67531243,367.8377741,1749.587361,91.95944353,11.78967225
"Deaf Smith County, TX",172.0811389,0,5.214579966,31.28747979,135.5790791,511.0288366,1355.790791,130.3644991,31.28747979
"Montgomery County, PA",171.7185146,1.354052803,13.29433661,62.65571607,94.41440909,286.1975243,1491.919998,60.80928043,12.18647523
"White County, IN",171.6668029,12.26191449,4.087304831,24.52382899,130.7937546,147.1429739,891.0324532,98.09531595,8.174609662
"Ottawa County, MI",171.6165324,0.733403985,58.67231877,13.93467571,98.27613393,428.674629,1414.369584,38.1370072,12.83456973
"Caldwell County, KY",171.5667161,0,38.99243547,23.39546128,101.3803322,881.2290416,1060.594245,140.3727677,23.39546128
"Eagle County, CO",171.5592833,3.812428517,34.31185665,7.624857034,125.8101411,221.120854,1341.974838,34.31185665,20.96835684
"Washita County, OK",171.2622024,0,25.68933036,0,145.5728721,470.9710567,693.6119198,179.8253126,8.563110122
"Burnet County, TX",171.1430071,0,34.22860142,18.25525409,118.6591516,486.0461402,1334.915455,102.6858043,6.845720284
"Newport County, RI",171.1227351,1.213636419,16.99090986,24.27272838,128.6454604,548.5636613,1873.854631,82.52727648,25.48636479
"Huntingdon County, PA",170.7007485,2.188471134,59.08872062,4.376942268,105.0466144,326.082199,825.0536175,37.20400928,8.753884536
"Charlotte County, VA",170.6623324,8.126777733,32.50711093,24.3803332,105.6481105,390.0853312,690.7761073,8.126777733,16.25355547
"Harper County, KS",170.6484642,0,17.06484642,0,153.5836177,358.3617747,1467.576792,136.5187713,34.12969283
"Monroe County, WV",170.5851813,0,14.83349403,22.25024104,133.5014463,289.2531336,689.7574724,59.33397612,0
"Costilla County, CO",170.5514497,0,0,0,170.5514497,227.4019329,28.42524161,113.7009665,0
"La Crosse County, WI",170.5037142,3.427210336,23.13366977,36.84251112,107.100323,556.9216797,2088.027897,65.97379898,2.570407752
"Montgomery County, TX",170.4942731,2.404149562,9.816944045,44.2764211,113.9967584,470.6122768,1247.553277,136.4354877,3.405878546
"Stutsman County, ND",170.4545455,0,71.02272727,0,99.43181818,430.8712121,1652.462121,156.25,18.93939394
"Beaver County, UT",170.3050008,0,0,0,170.3050008,185.7872736,340.6100015,46.44681839,0
"Emmet County, IA",170.0680272,0,20.0080032,10.0040016,140.0560224,490.1960784,840.3361345,30.0120048,0
"Brown County, KS",170.0510153,10.0030009,50.0150045,0,110.0330099,430.1290387,1500.450135,90.0270081,20.0060018
"Sheboygan County, WI",169.6803049,4.350777049,21.75388524,20.01357442,123.5620682,355.0234072,1708.985225,69.61243278,7.831398688
"Prairie County, MT",169.6352841,0,0,0,169.6352841,0,339.2705683,169.6352841,0
"Halifax County, VA",169.4867377,0,11.29911584,31.07256857,127.1150532,683.5965086,1853.054998,107.3416005,11.29911584
"Martin County, TX",169.4277108,0,18.8253012,0,150.6024096,263.5542169,847.1385542,37.65060241,18.8253012
"Carter County, TN",169.1722767,6.976176358,8.720220447,12.20830863,141.2675712,758.6591789,1733.579825,144.7556594,8.720220447
"Perry County, IL",169.0501211,0,22.84461096,0,146.2055101,283.2731759,543.7017408,50.2581441,13.70676657
"Daviess County, KY",169.0117901,1.018143314,44.79830581,50.90716569,73.3063186,681.137877,2411.981511,158.830357,19.34472296
"Boulder County, CO",169.0060894,0,21.28702652,31.28547838,116.4335845,356.7189596,1685.545464,93.85643513,34.18825472
"Lincoln County, MO",168.956554,0,1.856665429,12.996658,154.1032306,319.3464538,1024.879317,66.83995544,7.426661716
"Olmsted County, MN",168.8713763,2.010373527,49.58921368,36.856848,80.4149411,431.5601839,1570.771849,79.74481659,12.73236567
"Columbia County, NY",168.6936684,0,24.09909548,28.91891458,115.6756583,420.9308677,1669.264014,19.27927638,20.88588275
"Lavaca County, TX",168.5307186,0,10.21398294,5.106991471,153.2097441,663.9088913,1016.291303,86.81885501,5.106991471
"Washington County, UT",168.4709066,2.029769959,29.7699594,20.29769959,116.3734777,349.120433,1462.787551,90.66305819,6.089309878
"Randolph County, MO",168.40417,0,12.02886929,32.07698476,124.298316,489.1740176,2237.369687,100.2405774,32.07698476
"Bartholomew County, IN",168.369206,1.256486612,22.61675902,31.4121653,113.0837951,479.9778858,2686.368377,294.0178672,6.282433061
"Kennebec County, ME",168.3668416,2.475982965,46.21834868,36.31441682,83.35809316,700.7031792,2190.419597,87.48473144,22.28384669
"Kenai Peninsula Borough, AK",167.9878209,0,5.249619403,6.999492537,155.7387089,106.7422612,1212.662082,45.49670149,5.249619403
"Tazewell County, VA",167.7890393,4.5348389,31.7438723,15.87193615,115.6383919,653.0168016,2095.095572,90.696778,22.6741945
"Pocahontas County, IA",167.7383282,0,55.91277607,0,111.8255521,321.4984624,698.9097009,13.97819402,0
"Stanley County, SD",167.72895,0,67.09158001,0,100.63737,603.8242201,503.1868501,0,0
"Will County, IL",167.6847351,3.075440557,15.81655144,36.46593803,112.3268051,353.8221136,1251.411408,62.97330664,20.50293705
"Phillips County, MT",167.5041876,0,0,0,167.5041876,71.78750897,1627.183537,143.5750179,0
"Virginia Beach city, VA",167.4548864,4.682493495,12.7096252,72.91311299,77.14965472,350.9640362,2166.656633,108.5892539,27.64900921
"Duchesne County, UT",167.4217057,0,29.54500689,0,137.8766988,472.7201103,2127.240496,137.8766988,19.69667126
"Forrest County, MS",167.4041968,5.190827807,22.06101818,86.94636577,53.20598502,630.6855786,2708.314408,131.0684021,6.488534759
"Grainger County, TN",167.3861334,0,22.02449123,8.809796494,136.5518457,462.5143159,1497.665404,123.3371509,4.404898247
"Oscoda County, MI",167.0843776,11.9345984,11.9345984,0,143.2151808,1026.375462,1706.647571,119.345984,0
"Orange County, IN",166.8942497,0,0,10.11480301,161.8368482,303.4440904,30.34440904,10.11480301,0
"Medina County, TX",166.6701829,2.109749151,35.86573556,8.438996603,120.2557016,282.7063862,896.6433891,52.74372877,4.219498302
"Stark County, ND",166.5957748,0,0,10.63377286,155.962002,102.7931377,1474.549837,109.8823196,3.544590954
"Middlesex County, NJ",166.3612488,1.568307639,9.047928688,70.57384377,85.17116871,380.7368392,1193.602753,93.13334596,8.444733442
"Baylor County, TX",166.0210293,0,0,0,166.0210293,304.3718871,1051.466519,55.34034311,27.67017156
"Lancaster County, PA",165.9743202,2.832326284,21.33685801,62.5,79.30513595,325.3398792,1554.94713,65.52114804,9.252265861
"Tuscola County, MI",165.8588725,0,38.70040359,3.685752723,123.4727162,418.332934,1028.32501,60.81491993,5.528629084
"Karnes County, TX",165.7715006,13.26172005,6.630860023,6.630860023,139.2480605,649.8242822,1863.271666,139.2480605,13.26172005
"Boyd County, KY",165.6916091,2.04557542,20.4557542,67.50398887,75.68629055,765.0452072,2387.186516,128.8712515,12.27345252
"Plaquemines Parish, LA",165.6050955,0,8.492569002,12.7388535,144.373673,526.5392781,1324.840764,16.985138,0
"Randolph County, NC",165.5245937,6.312378574,21.04126191,36.47152065,101.6994326,848.6642306,2378.363972,114.3241897,16.83300953
